,年度,縣市別,序號,醫療院所名稱,醫療院所十碼代碼,郵遞區號,地    址
1420,2014,台中市,1421,康暉耳鼻喉科診所,3517052311,404,台中市北區大雅路592號
1421,2014,台中市,1422,張右川診所,3517054360,404,台中市北區興進路211-2號
1422,2014,台中市,1423,"周學儉家庭醫學科
診所",3517051145,404,台中市北區育樂街2-14號
1423,2014,台中市,1424,台安醫院雙十分院,1517051125,404,台中市北區雙十路二段29號
1424,2014,台中市,1425,太原診所,3517051752,404,台中市北區太原路一段532號3樓
1425,2014,台中市,1426,小太陽聯合診所,3517054119,404,台中市北區漢口路3段179號1樓
1426,2014,台中市,1427,陳正豊內科診所,3517052571,404,台中市北區北平路2段80號
1427,2014,台中市,1428,紀外科泌尿科診所,3517050700,404,台中市北區梅亭街479號
1428,2014,台中市,1429,承鴻耳鼻喉科診所,3517052526,404,台中市北區大雅路630號
1429,2014,台中市,1430,仟順診所,3517053961,404,台中市北區崇德路一段502號
1430,2014,台中市,1431,郭耳鼻喉科診所,3517052357,404,台中市北區健行路594號
1431,2014,台中市,1432,勝美醫院,1517051107,404,台中市北區五權路482號
1432,2014,台中市,1433,"林健家庭醫學科
診所",3517050988,404,台中市北區進化路643號
1433,2014,台中市,1434,順天醫療社團法人順天醫院,0903260015,404,台中市北區三民路三段333號
1434,2014,台中市,1435,文冠內科診所,3517052535,404,台中市北區學士路255號5樓
1435,2014,台中市,1436,洪振民耳鼻喉科診所,3517051421,404,台中市北區大雅路454-2號
1436,2014,台中市,1437,慈仁診所,3517054100,404,台中市北區五權路488-8號6樓
1437,2014,台中市,1438,現代診所,3517052419,404,台中市北區進化北路163號
1438,2014,台中市,1439,吳英偉診所,3517052393,404,台中市北區大雅路27-10號
1439,2014,台中市,1440,台中家幼診所,3503260118,404,台中市北區進化北路96號1樓
1440,2014,台中市,1441,展弘耳鼻喉科,3517052080,404,台中市北區漢口路四段322號
1441,2014,台中市,1442,光恒診所,3503260056,404,台中市北區文化街1號
1442,2014,台中市,1443,祥祐診所,3517051967,404,台中市北區三民路三段348號
1443,2014,台中市,1444,許文俊小兒科診所,3517054164,404,台中市北區進化北路265號
1444,2014,台中市,1445,陳萬得小兒科診所,3517051092,404,台中市北區進化路300號
1445,2014,台中市,1446,鄭俊智診所,3517051225,404,台中市北區漢口路四段50號
1446,2014,台中市,1447,中新小兒科診所,3517050166,404,台中市北區三民路三段267號
1447,2014,台中市,1448,巧比小兒科診所,3517052268,404,台中市北區北平路二段43號
1448,2014,台中市,1449,江坤燦小兒科診所,3517052660,404,台中市北區進化北路118巷51.53號
1449,2014,台中市,1450,永旭診所,3517054431,404,台中市北區民權路353號1樓
1450,2014,台中市,1451,施永泰小兒科診所,3517051770,404,台中市北區梅亭街200號
1451,2014,台中市,1452,安禾診所,3517054673,404,台中市北區漢口路四段306號
1452,2014,台中市,1453,呂錦泉小兒科診所,3517050246,404,台中市北區崇德路一段119號
1453,2014,台中市,1454,秀慧診所,3517054066,404,台中市北區忠明路268號
1454,2014,台中市,1455,新亞東婦產科醫院,1517050084,404,台中市北區大雅路271號
1455,2014,台中市,1456,"弘安家庭醫學科
診所",3517050602,404,台中市北區天津路二段166號
1456,2014,台中市,1457,謝佳璋小兒科診所,3517054002,404,台中市北區漢口路四段357號
1457,2014,台中市,1458,家昌耳鼻喉科,3503260163,404,台中市北區陜西路62號
1458,2014,台中市,1459,祐華親子診所,3503260234,404,台中市北區北平路2段194號
1459,2014,台中市,1460,西屯區衛生所,2317060014,407,台中市西屯區西屯路二段299號
1460,2014,台中市,1461,台中榮總,0617060018,407,台中市西屯區中港路三段160號
1461,2014,台中市,1462,澄清中港院區,1517061032,407,台中市西屯區中港路三段118號
1462,2014,台中市,1463,陳永忠小兒科,3517061098,407,台中市西屯區西屯路三段159-68號
1463,2014,台中市,1464,溢恩診所,3517064053,407,台中市西屯區西屯路3段159-82號
1464,2014,台中市,1465,理想家小兒科,3517063056,407,台中市西屯區福雅路73號
1465,2014,台中市,1466,吉安診所,3517061132,407,台中市西屯區青海路一段65-2號1樓
1466,2014,台中市,1467,三和診所,3517062782,407,台中市西屯區漢口路二段110-3號
1467,2014,台中市,1468,何茂霖小兒科,3517063092,407,台中市西屯區福星路2-1號
1468,2014,台中市,1469,佑兒診所,3517063127,407,台中市西屯區大墩路887號
1469,2014,台中市,1470,辛隆士家醫科,3517064295,407,台中市西屯區東興路3段369號
1470,2014,台中市,1471,懷生小兒科,3517061534,407,台中市西屯區忠義街102號1樓
1471,2014,台中市,1472,世民小兒科,3517061507,407,台中市西屯區河南路二段411號
1472,2014,台中市,1473,林婦產科,3517060340,407,台中市西屯區河南路二段420號
1473,2014,台中市,1474,福茂小兒科,3517061178,407,台中市西屯區西屯路二段273-1號
1474,2014,台中市,1475,林聖凱婦產科,3517063369,407,台中市西屯區福科路702號
1475,2014,台中市,1476,曾曉鐘診所,3517063494,407,台中市西屯區河南路二段496號
1476,2014,台中市,1477,崇芳小兒科,3517063083,407,台中市西屯區福科路419號1樓
1477,2014,台中市,1478,福安耳鼻喉科,3517062979,407,台中市西屯區西屯路三段153-2號
1478,2014,台中市,1479,林士惟診所,3503270169,407,台中市西屯區上安路117號
1479,2014,台中市,1480,喜洋洋小兒科,3503270267,407,台中市西屯區河南路2段429號
1480,2014,台中市,1481,永群小兒科,3503270276,407,台中市西屯區西屯路三段166-29號1樓
1481,2014,台中市,1482,大佳小兒科診所,3503270418,407,台中市西屯區國安一路208巷10號
1482,2014,台中市,1483,奇譽小兒科診所,3517064419,407,台中市西屯區西屯路2段255號
1483,2014,台中市,1484,安家小兒科診所,3503270507,407,台中市西屯區大鵬路9號
1484,2014,台中市,1485,范其就診所,3517064026,407,台中市西屯區長安路2段1號1樓
1485,2014,台中市,1486,瑞安診所,3503270301,407,台中市西屯區福科路946號1樓及B1
1486,2014,台中市,1487,佳禾診所,3517063896,407,台中市西屯區福安路5號
1487,2014,台中市,1488,裕仁診所,3517061605,407,台中市西屯區大墩十九街208-2號1樓
1488,2014,台中市,1489,義鈜診所,3503270187,407,台中市西屯區安和路200號
1489,2014,台中市,1490,平安診所,3517061123,407,台中市西屯區大墩路917-1號
1490,2014,台中市,1491,漢諾威家庭醫學科診所,3503270034,407,台中市西屯區青海路一段112號
1491,2014,台中市,1492,陳建富內科診所,3517063921,407,台中市西屯區黎明路2段751號
1492,2014,台中市,1493,長泓診所,3517060519,407,台中市西屯區中工三路65號
1493,2014,台中市,1494,博濟診所,3517063592,407,台中市西屯區逢甲路227-1號
1494,2014,台中市,1495,昇暘診所,3503270767,407,台中市西屯區福林路381號
1495,2014,台中市,1496,南屯區衛生所,2317070010,408,台中市南屯區向心南路811號
1496,2014,台中市,1497,林新醫療社團法人林新醫院,0917070029,408,台中市南屯區惠中路三段36號
1497,2014,台中市,1498,小熊小兒科診所,3517073230,408,台中市南屯區向上南路一段179號1樓
1498,2014,台中市,1499,張智誠診所,3503280209,408,台中市南屯區寶山東1街5號1樓
1499,2014,台中市,1500,張家強小兒科診所,3517070515,408,台中市南屯區黎明路二段490號
1500,2014,台中市,1501,賴東昇小兒科診所,3517072180,408,台中市南屯區大業路93號
1501,2014,台中市,1502,董建宗小兒科診所,3517072028,408,台中市南屯區大墩路508號
1502,2014,台中市,1503,博幼小兒科診所,3517072368,408,台中市南屯區公益路二段181號
1503,2014,台中市,1504,寶貝熊小兒科診所,3517072304,408,台中市南屯區公益路二段362.366號
1504,2014,台中市,1505,明道小兒科診所,3517070444,408,台中市南屯區向心南路933號
1505,2014,台中市,1506,蘇晉暉診所,3517070453,408,台中市南屯區向心路35號
1506,2014,台中市,1507,李漢亮小兒科診所,3517070499,408,台中市南屯區忠勇路41-3號
1507,2014,台中市,1508,慶明小兒科診所,3517072644,408,台中市南屯區河南路四段368號1樓
1508,2014,台中市,1509,祥恩診所,3517072359,408,台中市南屯區大墩路321號
1509,2014,台中市,1510,郭品君診所,3517070293,408,台中市南屯區黎明路一段1059.1061號1樓
1510,2014,台中市,1511,親子診所,3517070533,408,台中市南屯區黎明路一段1091號
1511,2014,台中市,1512,汪小兒科診所,3517072260,408,台中市南屯區黎明路一段1138號1樓
1512,2014,台中市,1513,林俊彥小兒科診所,3517072279,408,台中市南屯區黎明路一段229號
1513,2014,台中市,1514,施勝桓小兒科診所,3517070837,408,台中市南屯區黎明路二段286號
1514,2014,台中市,1515,林子巡小兒科,3517073025,408,台中市南屯區永春東七路898號
1515,2014,台中市,1516,張文吉小兒科診所,3517072831,408,台中市南屯區向上南路一段273號
1516,2014,台中市,1517,葉晉榮診所,3517071898,408,台中市南屯區忠勇路70-9號
1517,2014,台中市,1518,姚耳鼻喉科診所,3517072411,408,台中市南屯區忠勇路25-6號1樓
1518,2014,台中市,1519,大容診所,3503280110,408,台中市南山區大容東街14號
1519,2014,台中市,1520,幼安診所,3517073436,408,台中市南屯區大墩路263號1樓
1520,2014,台中市,1521,蘇德慶診所,3517070757,408,台中市南屯區東興路二段57號
1521,2014,台中市,1522,蔡忠廷診所,3517070391,408,台中市南屯區南屯路二段183號
1522,2014,台中市,1523,王欽耀診所,3517070382,408,台中市南屯區忠勇路43-2號
1523,2014,台中市,1524,華生診所,3517070275,408,台中市南屯區黎明路二段496號
1524,2014,台中市,1525,大墩診所,3517072813,408,台中市南屯區大墩路188號
1525,2014,台中市,1526,昱宏診所,3517072037,408,台中市南屯區大隆路119號
1526,2014,台中市,1527,友仁醫院,1517070031,408,台中市南屯區五權西路二段197號
1527,2014,台中市,1528,"鄭元凱耳鼻喉科
診所",3517072859,408,台中市南屯區河南路4段376號
1528,2014,台中市,1529,陳左任診所,3517070588,408,台中市南屯區忠勇路46-5號
1529,2014,台中市,1530,先進診所,3517073034,408,台中市南屯區永春東路878號1樓
1530,2014,台中市,1531,文良診所,3517070104,408,台中市南屯區黎明路一段1139號
1531,2014,台中市,1532,益康診所,3517072199,408,台中市南屯區向上南路一段343號1樓
1532,2014,台中市,1533,欣民診所,3517070775,408,台中市南屯區黎明路一段106號
1533,2014,台中市,1534,偉宏診所,3517070177,408,台中市南屯區黎明路一段1110號
1534,2014,台中市,1535,上怡診所,3503280432,408,台中市南屯區大墩12街650號1樓
1535,2014,台中市,1536,大新婦產科診所,3503280272,408,台中市南屯區大進階449號
1536,2014,台中市,1537,加寧診所,3503280334,408,台中市南屯區河南路四段393號
1537,2014,台中市,1538,周省村診所,3503280503,408,台中市南屯區東興路二段42號
1538,2014,台中市,1539,林子凱耳鼻喉科,3517073052,408,台中市南屯區公益路二段19號
1539,2014,台中市,1540,媽媽咪亞診所,3503280469,408,台中市南屯區公益路二段60號
1540,2014,台中市,1541,經典診所,3517073310,408,台中市南屯區忠勇路64-1號1樓
1541,2014,台中市,1542,閤安診所,3503280370,408,台中市南屯區楓和路691號
1542,2014,台中市,1543,薛凱中診所,3503280558,408,台中市南屯區大墩路383號
1543,2014,台中市,1544,權霖診所,3517073114,408,台中市南屯區大葉陸309號
1544,2014,台中市,1545,北屯區軍功衛生所,2317080016,406,台中市北屯區軍功路二段16號
1545,2014,台中市,1546,蘇游耳鼻喉科診所,3517081652,406,台中市北屯區昌平路1段99-3號1F
1546,2014,台中市,1547,弘光科技大學附設老人醫院,1417080517,406,台中市北屯區太原路三段1141號 
1547,2014,台中市,1548,澄清復健醫院,1503290016,406,台中市北屯區太原路三段1142號
1548,2014,台中市,1549,聯安醫院,1517080019,406,台中市北屯區東山路一段37號
1549,2014,台中市,1550,陳弘榮診所,3517080155,406,台中市北屯區昌平路一段340號
1550,2014,台中市,1551,陳茂庭外婦產科,3517080486,406,台中市北屯區昌平路一段86號
1551,2014,台中市,1552,博民診所,3517080691,406,台中市北屯區進化北路6號
1552,2014,台中市,1553,鵬政診所,3517080806,406,台中市北屯區興安路一段106號
1553,2014,台中市,1554,江英杰診所,3517080995,406,台中市北屯區軍功里東山路1段239-6號
1554,2014,台中市,1555,林育民診所,3517081125,406,台中市北屯區平安里熱河路二段57號 
1555,2014,台中市,1556,大源診所,3517081232,406,台中市北屯區興安路一段335號
1556,2014,台中市,1557,吳明峰診所,3517081447,406,台中市北屯區青島路四段19號
1557,2014,台中市,1558,"寶存家庭醫學科
診所",3517081625,406,台中市北屯區平安里青島路四段130號
1558,2014,台中市,1559,鍾錦彬診所,3517081750,406,台中市北屯區北屯路212巷6號
1559,2014,台中市,1560,張澎旭耳鼻喉科診所 ,3517083263,406,台中市北屯區昌平路一段91-22號
1560,2014,台中市,1561,英吉診所,3517083512,406,台中市北屯區北屯路213號
1561,2014,台中市,1562,京冠診所,3517083549,406,台中市北屯區崇德路2段252號
1562,2014,台中市,1563,東山家庭醫學科診所,3517083567,406,台中市北屯區東山路一段308號
1563,2014,台中市,1564,弘光婦產科診所,3517083558,406,台中市北屯區東山路一段308號
1564,2014,台中市,1565,和生診所,3517083334,406,台中市北屯區興安路一段320號1F
1565,2014,台中市,1566,幼恩小兒科診所,3503290054,406,台中市北屯區東山路1段298-2號
1566,2014,台中市,1567,安安診所,3517080977,406,台中市北屯路299-4號
1567,2014,台中市,1568,"李彥德耳鼻喉科
診所",3517082935,406,台中市北屯區軍功路1段726號1樓
1568,2014,台中市,1569,承安耳鼻喉科診所,3517082999,406,台中市北屯區北屯路441號1樓
1569,2014,台中市,1570,承康診所,3503290045,406,台中市北屯區東山路1段300-1號
1570,2014,台中市,1571,林士璁小兒科診所,3517081812,406,台中市北屯區大連路2段231號
1571,2014,台中市,1572,芳鄰診所,3517081394,406,台中市北屯區東山路1段240號1F
1572,2014,台中市,1573,健而美診所,3517083576,406,台中市北屯區東山路1段142-9號1樓   
1573,2014,台中市,1574,康康診所,3517081714,406,台中市北屯區北屯路428-3號
1574,2014,台中市,1575,陳憲立小兒科診所,3517081474,406,台中市北屯區昌平路1段42號
1575,2014,台中市,1576,楊醫師小兒科診所,3517083674,406,台中市北屯區昌平路1段356之1號
1576,2014,台中市,1577,瑞健診所,3517081198,406,台中市北屯區興安路1段341號
1577,2014,台中市,1578,優幼診所,3517083914,406,台中市北屯區北屯路435-16號１樓
1578,2014,台中市,1579,寶健耳鼻喉科診所,3517081321,406,台中市北屯區東山路1段216-23號
1579,2014,台中市,1580,北屯區四民衛生所,2317081022,406,台中市北屯區后庄路1062號
1580,2014,台中市,1581,華康診所,3517083736,406,台中市北屯區松竹路二段135號
1581,2014,台中市,1582,"張廣智耳鼻喉科
診所",3517081938,406,台中市北屯區中清路103-11號
1582,2014,台中市,1583,曾耳鼻喉科診所,3517081358,406,台中市北屯區中清路64-18號1F
1583,2014,台中市,1584,吉祥耳鼻喉科診所,3517081152,406,台中市北屯區崇德路二段461號
1584,2014,台中市,1585,王秉菴小兒科診所,3517081465,406,台中市北屯區崇德路二段297號
1585,2014,台中市,1586,蘇益寬小兒科診所,3517083398,406,台中市北屯區大連路一段4號1樓
1586,2014,台中市,1587,符乾龍小兒科診所,3517083503,406,台中市北屯區大鵬路64號1F
1587,2014,台中市,1588,莊雅旭小兒科診所,3517082971,406,台中市北屯區松竹路二段155號1樓
1588,2014,台中市,1589,王佑賢小兒科診所,3517083487,406,台中市北屯區興安路二段419號
1589,2014,台中市,1590,劉昌興小兒科診所,3517080833,406,台中市北屯區四平路352號
1590,2014,台中市,1591,劉錦理小兒科診所,3517081134,406,台中市北屯區后庄路1102號
1591,2014,台中市,1592,王榮森小兒科診所,3517081189,406,台中市北屯區昌平路二段11-9號
1592,2014,台中市,1593,文彥診所,3517083638,406,台中市北屯區昌平路二段8-20號1樓
1593,2014,台中市,1594,優安小兒科診所,3503290027,406,台中市北屯區北屯路531號
